id,type,num_vehicles
346646,"['Car', 'Heavy_Vehicles']",2
346647,"['Car', 'Car']",2
346648,['Car'],1
346649,['Heavy_Vehicles'],1
346650,"['Car', 'Car']",2
346651,"['Car', 'Car']",2
346652,"['Car', 'Car']",2
346653,"['Motorcycle', 'Car']",2
346654,"['Car', 'Car', 'Car']",3
346655,['Car'],1
346656,['Heavy_Vehicles'],1
346657,"['Motorcycle', 'Car']",2
346658,['Car'],1
346659,"['Car', 'Car']",2
346660,"['Motorcycle', 'Car']",2
346661,"['Car', 'Car']",2
346662,"['Car', 'Car']",2
346663,"['Pedalcycle', 'Car']",2
346664,"['Pedalcycle', 'Car']",2
346665,['Car'],1
346666,['Car'],1
346667,['Car'],1
346668,['Car'],1
346669,"['Pedalcycle', 'Car']",2
346670,['Car'],1
346671,"['Motorcycle', 'Car']",2
346672,"['Pedalcycle', 'Car']",2
346673,"['Pedalcycle', 'Pedalcycle', 'Car']",3
346674,"['Car', 'Car']",2
346675,"['Pedalcycle', 'Car']",2
346676,"['Car', 'Car']",2
346677,['Motorcycle'],1
346678,['Heavy_Vehicles'],1
346679,"['Motorcycle', 'Car']",2
346680,"['Pedalcycle', 'Car']",2
346681,"['Car', 'Car']",2
346682,"['Pedalcycle', 'Car', 'Car']",3
346683,['Heavy_Vehicles'],1
346684,"['Motorcycle', 'Car']",2
346685,"['Heavy_Vehicles', 'Car']",2
346686,"['Car', 'Car']",2
346687,"['Pedalcycle', 'Car']",2
346688,['Car'],1
346689,['Heavy_Vehicles'],1
346690,"['Motorcycle', 'Motorcycle']",2
346691,"['Car', 'Car']",2
346692,['Car'],1
346693,['Motorcycle'],1
346694,"['Car', 'Car']",2
346695,['Car'],1
346696,"['Car', 'Car', 'Car']",3
346697,"['Car', 'Car']",2
346698,"['Car', 'Car']",2
346699,"['Car', 'Car']",2
346700,['Heavy_Vehicles'],1
346701,['Car'],1
346702,['Car'],1
346703,"['Pedalcycle', 'Car']",2
346704,['Car'],1
346705,"['Motorcycle', 'Car', 'Car']",3
346706,"['Pedalcycle', 'Car']",2
346707,"['Motorcycle', 'Car']",2
346708,"['Car', 'Car']",2
346709,['Car'],1
346710,"['Motorcycle', 'Car']",2
346711,"['Car', 'Car', 'Car']",3
346712,"['Car', 'Car']",2
346713,"['Motorcycle', 'Car']",2
346714,"['Motorcycle', 'Car']",2
346715,"['Motorcycle', 'Car']",2
346716,"['Motorcycle', 'Car']",2
346717,"['Motorcycle', 'Car']",2
346718,['Heavy_Vehicles'],1
346719,['Car'],1
346720,"['Motorcycle', 'Car']",2
346721,"['Pedalcycle', 'Car']",2
346722,"['Car', 'Car']",2
346723,"['Motorcycle', 'Car']",2
346724,"['Car', 'Car']",2
346725,"['Motorcycle', 'Motorcycle', 'Car']",3
346726,"['Car', 'Car']",2
346727,['Car'],1
346728,"['Pedalcycle', 'Car']",2
346729,"['Car', 'Car', 'Car']",3
346730,['Motorcycle'],1
346731,['Car'],1
346732,"['Car', 'Car']",2
346733,"['Car', 'Car']",2
346734,"['Motorcycle', 'Car']",2
346735,"['Car', 'Car']",2
346736,['Car'],1
346737,"['Car', 'Car', 'Car']",3
346738,['Car'],1
346739,"['Pedalcycle', 'Car']",2
346740,"['Motorcycle', 'Car']",2
346741,"['Motorcycle', 'Car']",2
346742,"['Pedalcycle', 'Car']",2
346743,"['Car', 'Car']",2
346744,"['Motorcycle', 'Car']",2
346745,"['Motorcycle', 'Car']",2
346746,"['Motorcycle', 'Car']",2
346747,"['Car', 'Car']",2
346748,['Car'],1
346749,"['Car', 'Car', 'Car']",3
346750,"['Car', 'Other']",2
346751,"['Car', 'Car']",2
346752,"['Car', 'Car']",2
346753,['Car'],1
346754,"['Car', 'Car']",2
346755,"['Car', 'Car']",2
346756,"['Motorcycle', 'Car']",2
346757,['Car'],1
346758,"['Motorcycle', 'Car', 'Car']",3
346759,['Car'],1
346760,['Car'],1
346761,['Car'],1
346762,['Heavy_Vehicles'],1
346763,"['Car', 'Car']",2
346764,"['Motorcycle', 'Car', 'Car']",3
346765,"['Car', 'Car']",2
346766,"['Motorcycle', 'Car']",2
346767,['Car'],1
346768,['Car'],1
346769,"['Motorcycle', 'Car']",2
346770,['Car'],1
346771,"['Car', 'Other']",2
346772,['Car'],1
346773,"['Car', 'Car', 'Car']",3
346774,['Heavy_Vehicles'],1
346775,['Car'],1
346776,['Car'],1
346777,"['Pedalcycle', 'Car']",2
346778,['Car'],1
346779,"['Car', 'Car']",2
346780,['Car'],1
346781,"['Motorcycle', 'Car']",2
346782,['Car'],1
346783,"['Car', 'Car']",2
346784,['Car'],1
346785,"['Pedalcycle', 'Car']",2
346786,"['Car', 'Car']",2
346787,"['Car', 'Car']",2
346788,"['Motorcycle', 'Car']",2
346789,['Car'],1
346790,"['Car', 'Car']",2
346791,"['Car', 'Car']",2
346792,"['Car', 'Car']",2
346793,"['Car', 'Car', 'Car']",3
346794,['Car'],1
346795,"['Car', 'Car']",2
346796,"['Car', 'Car']",2
346797,"['Car', 'Car']",2
346798,"['Car', 'Other']",2
346799,['Heavy_Vehicles'],1
346800,"['Pedalcycle', 'Car']",2
346801,"['Car', 'Car']",2
346802,['Car'],1
346803,"['Car', 'Car']",2
346804,"['Car', 'Car']",2
346805,"['Pedalcycle', 'Car']",2
346806,['Car'],1
346807,['Car'],1
346808,['Pedalcycle'],1
346809,"['Car', 'Car', 'Car']",3
346810,['Car'],1
346811,"['Car', 'Car']",2
346812,['Car'],1
346813,"['Car', 'Car', 'Heavy_Vehicles']",3
346814,"['Motorcycle', 'Car']",2
346815,"['Car', 'Car']",2
346816,"['Car', 'Car']",2
346817,['Car'],1
346818,['Motorcycle'],1
346819,['Car'],1
346820,"['Car', 'Car']",2
346821,"['Motorcycle', 'Car']",2
346822,"['Pedalcycle', 'Car']",2
346823,"['Car', 'Car']",2
346824,['Heavy_Vehicles'],1
346825,"['Motorcycle', 'Car']",2
346826,"['Car', 'Car']",2
346827,"['Car', 'Car', 'Car', 'Car', 'Car']",5
346828,"['Pedalcycle', 'Car']",2
346829,"['Car', 'Car']",2
346830,"['Car', 'Car']",2
346831,['Car'],1
346832,['Car'],1
346833,"['Car', 'Car']",2
346834,"['Car', 'Car']",2
346835,"['Car', 'Car']",2
346836,['Car'],1
346837,"['Car', 'Car']",2
346838,"['Car', 'Car', 'Car']",3
346839,"['Car', 'Car', 'Car']",3
346840,"['Car', 'Car']",2
346841,"['Car', 'Car']",2
346842,"['Pedalcycle', 'Car']",2
346843,"['Pedalcycle', 'Car']",2
346844,"['Car', 'Car']",2
346845,"['Pedalcycle', 'Heavy_Vehicles']",2
346846,"['Pedalcycle', 'Car']",2
346847,"['Car', 'Car']",2
346848,"['Car', 'Car']",2
346849,"['Car', 'Heavy_Vehicles']",2
346850,"['Motorcycle', 'Car']",2
346851,['Heavy_Vehicles'],1
346852,['Car'],1
346853,"['Car', 'Car']",2
346854,"['Pedalcycle', 'Motorcycle']",2
346855,['Car'],1
346856,['Heavy_Vehicles'],1
346857,"['Car', 'Car']",2
346858,"['Car', 'Car']",2
346859,"['Motorcycle', 'Car']",2
346860,"['Car', 'Car']",2
346861,"['Motorcycle', 'Car']",2
346862,"['Motorcycle', 'Car']",2
346863,"['Motorcycle', 'Car']",2
346864,"['Motorcycle', 'Car']",2
346865,['Car'],1
346866,"['Car', 'Heavy_Vehicles']",2
346867,['Car'],1
346868,['Car'],1
346869,['Heavy_Vehicles'],1
346870,['Heavy_Vehicles'],1
346871,"['Car', 'Car', 'Car']",3
346872,['Motorcycle'],1
346873,"['Heavy_Vehicles', 'Other']",2
346874,"['Car', 'Car']",2
346875,"['Car', 'Car']",2
346876,"['Motorcycle', 'Car']",2
346877,['Other'],1
346878,['Car'],1
346879,['Heavy_Vehicles'],1
346880,"['Motorcycle', 'Car']",2
346881,['Heavy_Vehicles'],1
346882,['Car'],1
346883,['Car'],1
346884,"['Motorcycle', 'Car', 'Car']",3
346885,"['Car', 'Car']",2
346886,"['Car', 'Car']",2
346887,['Heavy_Vehicles'],1
346888,"['Motorcycle', 'Car']",2
346889,['Car'],1
346890,"['Pedalcycle', 'Pedalcycle', 'Car']",3
346891,['Heavy_Vehicles'],1
346892,"['Motorcycle', 'Car']",2
346893,"['Motorcycle', 'Car']",2
346894,"['Car', 'Car']",2
346895,['Car'],1
346896,"['Motorcycle', 'Car']",2
346897,"['Pedalcycle', 'Car']",2
346898,"['Pedalcycle', 'Car']",2
346899,"['Motorcycle', 'Car']",2
346900,['Heavy_Vehicles'],1
346901,"['Motorcycle', 'Car']",2
346902,"['Pedalcycle', 'Car']",2
346903,"['Pedalcycle', 'Car', 'Car']",3
346904,['Car'],1
346905,['Car'],1
346906,"['Car', 'Car']",2
346907,"['Motorcycle', 'Car']",2
346908,['Car'],1
346909,['Car'],1
346910,"['Motorcycle', 'Car']",2
346911,['Car'],1
346912,['Car'],1
346913,"['Car', 'Heavy_Vehicles']",2
346914,['Heavy_Vehicles'],1
346915,"['Car', 'Car', 'Car']",3
346916,"['Motorcycle', 'Car']",2
346917,"['Pedalcycle', 'Car']",2
346918,"['Motorcycle', 'Car']",2
346919,"['Car', 'Car']",2
346920,"['Car', 'Car']",2
346921,"['Car', 'Car', 'Heavy_Vehicles', 'Heavy_Vehicles']",4
346922,['Car'],1
346923,['Car'],1
346924,"['Car', 'Car']",2
346925,"['Motorcycle', 'Car']",2
346926,['Motorcycle'],1
346927,"['Car', 'Car']",2
346928,"['Motorcycle', 'Car']",2
346929,"['Car', 'Car']",2
346930,"['Heavy_Vehicles', 'Car']",2
346931,"['Car', 'Car']",2
346932,"['Car', 'Car']",2
346933,"['Pedalcycle', 'Car']",2
346934,"['Motorcycle', 'Car']",2
346935,"['Car', 'Heavy_Vehicles']",2
346936,"['Motorcycle', 'Car']",2
346937,['Car'],1
346938,"['Car', 'Car']",2
346939,"['Pedalcycle', 'Car']",2
346940,"['Pedalcycle', 'Car']",2
346941,['Motorcycle'],1
346942,['Car'],1
346943,['Car'],1
346944,['Car'],1
346945,"['Motorcycle', 'Car']",2
346946,['Car'],1
346947,['Motorcycle'],1
346948,['Car'],1
346949,"['Car', 'Car']",2
346950,"['Car', 'Car']",2
346951,"['Car', 'Car']",2
346952,['Car'],1
346953,['Car'],1
346954,['Car'],1
346955,"['Car', 'Car']",2
346956,"['Pedalcycle', 'Car']",2
346957,"['Pedalcycle', 'Car']",2
346958,"['Car', 'Car']",2
346959,"['Car', 'Car']",2
346960,['Car'],1
346961,"['Motorcycle', 'Car']",2
346962,"['Car', 'Car']",2
346963,['Car'],1
346964,"['Pedalcycle', 'Car']",2
346965,"['Car', 'Car']",2
346966,"['Car', 'Car']",2
346967,"['Motorcycle', 'Car']",2
346968,"['Pedalcycle', 'Car']",2
346969,"['Pedalcycle', 'Car']",2
346970,"['Car', 'Heavy_Vehicles']",2
346971,['Car'],1
346972,"['Car', 'Car']",2
346973,"['Car', 'Car']",2
346974,['Car'],1
346975,['Car'],1
346976,"['Car', 'Car']",2
346977,['Car'],1
346978,"['Motorcycle', 'Car']",2
346979,"['Pedalcycle', 'Car']",2
346980,"['Pedalcycle', 'Car']",2
346981,"['Car', 'Car']",2
346982,"['Motorcycle', 'Car']",2
346983,"['Pedalcycle', 'Car']",2
346984,"['Pedalcycle', 'Car']",2
346985,['Car'],1
346986,['Car'],1
346987,['Car'],1
346988,"['Car', 'Car']",2
346989,"['Pedalcycle', 'Car']",2
346990,['Car'],1
346991,"['Motorcycle', 'Car']",2
346992,['Car'],1
346993,"['Car', 'Car', 'Car']",3
346994,"['Car', 'Car', 'Car', 'Car', 'Heavy_Vehicles']",5
346995,"['Car', 'Car']",2
346996,['Car'],1
346997,['Car'],1
346998,['Car'],1
346999,"['Car', 'Car', 'Car', 'Car', 'Car']",5
347000,"['Pedalcycle', 'Car']",2
347001,"['Motorcycle', 'Car']",2
347002,"['Car', 'Car']",2
347003,['Car'],1
347004,['Car'],1
347005,['Car'],1
347006,['Heavy_Vehicles'],1
347007,"['Car', 'Car']",2
347008,['Car'],1
347009,['Motorcycle'],1
347010,['Car'],1
347011,"['Car', 'Car']",2
347012,['Heavy_Vehicles'],1
347013,['Car'],1
347014,"['Car', 'Heavy_Vehicles']",2
347015,"['Car', 'Car']",2
347016,"['Pedalcycle', 'Motorcycle']",2
347017,"['Car', 'Car', 'Car', 'Car']",4
347018,"['Pedalcycle', 'Motorcycle']",2
347019,"['Pedalcycle', 'Car']",2
347020,"['Motorcycle', 'Car']",2
347021,"['Car', 'Car']",2
347022,"['Car', 'Car']",2
347023,"['Pedalcycle', 'Car']",2
347024,"['Motorcycle', 'Car']",2
347025,['Car'],1
347026,"['Pedalcycle', 'Other']",2
347027,['Car'],1
347028,['Heavy_Vehicles'],1
347029,['Car'],1
347030,['Car'],1
347031,"['Motorcycle', 'Heavy_Vehicles']",2
347032,"['Pedalcycle', 'Car']",2
347033,"['Motorcycle', 'Motorcycle']",2
347034,"['Motorcycle', 'Car']",2
347035,"['Car', 'Car']",2
347036,['Car'],1
347037,"['Car', 'Car']",2
347038,"['Motorcycle', 'Car']",2
347039,"['Car', 'Car']",2
347040,"['Car', 'Car']",2
347041,"['Car', 'Car']",2
347042,['Car'],1
347043,"['Motorcycle', 'Car']",2
347044,"['Car', 'Car', 'Other']",3
347045,"['Pedalcycle', 'Car']",2
347046,['Pedalcycle'],1
347047,"['Motorcycle', 'Car']",2
347048,"['Car', 'Car']",2
347049,"['Motorcycle', 'Car']",2
347050,"['Motorcycle', 'Car']",2
347051,"['Pedalcycle', 'Car']",2
347052,"['Car', 'Car']",2
347053,"['Motorcycle', 'Motorcycle']",2
347054,"['Car', 'Car']",2
347055,"['Motorcycle', 'Car']",2
347056,"['Car', 'Car', 'Car', 'Car']",4
347057,"['Motorcycle', 'Car', 'Car']",3
347058,['Car'],1
347059,"['Car', 'Car', 'Car']",3
347060,"['Pedalcycle', 'Car']",2
347061,"['Pedalcycle', 'Motorcycle']",2
347062,"['Motorcycle', 'Car']",2
347063,"['Car', 'Car']",2
347064,"['Car', 'Car']",2
347065,"['Pedalcycle', 'Car']",2
347066,['Car'],1
347067,['Heavy_Vehicles'],1
347068,"['Motorcycle', 'Car']",2
347069,"['Heavy_Vehicles', 'Car']",2
347070,"['Car', 'Car']",2
347071,"['Car', 'Car']",2
347072,"['Motorcycle', 'Car']",2
347073,"['Pedalcycle', 'Car']",2
347074,"['Motorcycle', 'Car']",2
347075,['Car'],1
347076,"['Car', 'Car']",2
347077,"['Pedalcycle', 'Car']",2
347078,['Car'],1
347079,"['Car', 'Car']",2
347080,"['Car', 'Car']",2
347081,['Car'],1
347082,"['Car', 'Car']",2
347083,"['Motorcycle', 'Car']",2
347084,"['Motorcycle', 'Car']",2
347085,['Car'],1
347086,"['Motorcycle', 'Car']",2
347087,"['Car', 'Other']",2
347088,"['Pedalcycle', 'Car']",2
347089,['Car'],1
347090,"['Car', 'Car']",2
347091,"['Motorcycle', 'Other']",2
347092,['Car'],1
347093,"['Car', 'Car']",2
347094,"['Car', 'Other']",2
347095,"['Car', 'Car']",2
347096,['Car'],1
347097,['Car'],1
347098,"['Car', 'Car']",2
347099,"['Car', 'Car']",2
347100,"['Car', 'Car']",2
347101,"['Car', 'Car']",2
347102,"['Car', 'Car', 'Car']",3
347103,"['Car', 'Car']",2
347104,['Car'],1
347105,['Car'],1
347106,"['Pedalcycle', 'Car']",2
347107,"['Motorcycle', 'Car']",2
347108,"['Pedalcycle', 'Car']",2
347109,"['Motorcycle', 'Car']",2
347110,"['Motorcycle', 'Car']",2
347111,"['Car', 'Car']",2
347112,"['Pedalcycle', 'Other']",2
347113,['Car'],1
347114,"['Motorcycle', 'Car']",2
347115,"['Car', 'Car']",2
347116,"['Pedalcycle', 'Car']",2
347117,"['Pedalcycle', 'Car']",2
347118,"['Pedalcycle', 'Pedalcycle']",2
347119,"['Car', 'Car']",2
347120,"['Motorcycle', 'Car']",2
347121,"['Car', 'Car', 'Car']",3
347122,"['Pedalcycle', 'Car']",2
347123,['Car'],1
347124,['Car'],1
347125,"['Car', 'Car']",2
347126,['Pedalcycle'],1
347127,"['Car', 'Car']",2
347128,['Car'],1
347129,"['Car', 'Car']",2
347130,"['Car', 'Car']",2
347131,"['Car', 'Car', 'Car']",3
347132,"['Car', 'Car']",2
347133,"['Motorcycle', 'Heavy_Vehicles']",2
347134,['Car'],1
347135,"['Car', 'Car']",2
347136,"['Motorcycle', 'Car']",2
347137,"['Car', 'Car']",2
347138,['Car'],1
347139,['Car'],1
347140,"['Car', 'Car']",2
347141,"['Motorcycle', 'Car']",2
347142,"['Pedalcycle', 'Car']",2
347143,"['Car', 'Car']",2
347144,"['Pedalcycle', 'Car']",2
347145,['Car'],1
347146,"['Pedalcycle', 'Car']",2
347147,"['Car', 'Car']",2
347148,['Car'],1
347149,"['Car', 'Car']",2
347150,['Car'],1
347151,['Car'],1
347152,"['Car', 'Heavy_Vehicles']",2
347153,"['Pedalcycle', 'Car']",2
347154,"['Pedalcycle', 'Motorcycle']",2
347155,"['Car', 'Car']",2
347156,"['Car', 'Other']",2
347157,"['Car', 'Car', 'Car', 'Car', 'Car', 'Heavy_Vehicles']",6
347158,['Heavy_Vehicles'],1
347159,"['Car', 'Other']",2
347160,['Car'],1
347161,['Car'],1
347162,['Car'],1
347163,"['Car', 'Car']",2
347164,"['Pedalcycle', 'Car']",2
347165,"['Car', 'Car']",2
347166,"['Car', 'Car']",2
347167,"['Motorcycle', 'Car']",2
347168,['Car'],1
347169,['Motorcycle'],1
347170,"['Pedalcycle', 'Heavy_Vehicles']",2
347171,"['Motorcycle', 'Car']",2
347172,['Pedalcycle'],1
347173,['Pedalcycle'],1
347174,"['Car', 'Car']",2
347175,"['Pedalcycle', 'Car']",2
347176,"['Car', 'Car', 'Car']",3
347177,['Car'],1
347178,"['Motorcycle', 'Car']",2
347179,['Motorcycle'],1
347180,"['Motorcycle', 'Car']",2
347181,"['Motorcycle', 'Car']",2
347182,"['Car', 'Car']",2
347183,"['Car', 'Heavy_Vehicles']",2
347184,['Car'],1
347185,['Heavy_Vehicles'],1
347186,"['Car', 'Car']",2
347187,['Car'],1
347188,"['Car', 'Car']",2
347189,"['Pedalcycle', 'Motorcycle']",2
347190,"['Car', 'Car']",2
347191,['Car'],1
347192,['Motorcycle'],1
347193,"['Car', 'Car', 'Heavy_Vehicles']",3
347194,['Car'],1
347195,['Car'],1
347196,['Motorcycle'],1
347197,['Car'],1
347198,['Car'],1
347199,['Car'],1
347200,"['Car', 'Car', 'Car']",3
347201,"['Pedalcycle', 'Car']",2
347202,['Car'],1
347203,"['Motorcycle', 'Car', 'Car']",3
347204,"['Pedalcycle', 'Car']",2
347205,"['Pedalcycle', 'Car']",2
347206,"['Car', 'Car']",2
347207,['Car'],1
347208,"['Car', 'Car']",2
347209,"['Pedalcycle', 'Car', 'Car']",3
347210,"['Heavy_Vehicles', 'Car']",2
347211,"['Car', 'Car']",2
347212,['Car'],1
347213,"['Motorcycle', 'Car']",2
347214,['Car'],1
347215,"['Car', 'Car']",2
347216,"['Motorcycle', 'Car']",2
347217,"['Motorcycle', 'Car']",2
347218,"['Car', 'Car', 'Car']",3
347219,"['Car', 'Car', 'Car']",3
347220,"['Car', 'Car']",2
347221,['Car'],1
347222,"['Motorcycle', 'Car']",2
347223,"['Car', 'Car']",2
347224,"['Car', 'Car']",2
347225,['Motorcycle'],1
347226,"['Motorcycle', 'Car']",2
347227,['Car'],1
347228,"['Motorcycle', 'Car']",2
347229,"['Car', 'Car']",2
347230,"['Car', 'Heavy_Vehicles']",2
347231,['Car'],1
347232,"['Pedalcycle', 'Car']",2
347233,"['Car', 'Car']",2
347234,"['Car', 'Car']",2
347235,"['Pedalcycle', 'Car']",2
347236,"['Car', 'Car']",2
347237,"['Car', 'Car']",2
347238,"['Pedalcycle', 'Car']",2
347239,['Car'],1
347240,['Car'],1
347241,"['Car', 'Car']",2
347242,"['Car', 'Car']",2
347243,"['Pedalcycle', 'Car']",2
347244,"['Car', 'Car']",2
347245,['Car'],1
347246,"['Car', 'Car', 'Heavy_Vehicles']",3
347247,"['Car', 'Car']",2
347248,['Car'],1
347249,['Car'],1
347250,['Car'],1
347251,"['Pedalcycle', 'Car']",2
347252,"['Motorcycle', 'Other']",2
347253,"['Car', 'Car']",2
347254,"['Car', 'Car']",2
347255,"['Pedalcycle', 'Car']",2
347256,"['Car', 'Car']",2
347257,"['Car', 'Car']",2
347258,"['Pedalcycle', 'Car']",2
347259,"['Pedalcycle', 'Car']",2
347260,['Car'],1
347261,['Car'],1
347262,"['Motorcycle', 'Car']",2
347263,"['Motorcycle', 'Car']",2
347264,"['Pedalcycle', 'Car']",2
347265,"['Pedalcycle', 'Car']",2
347266,['Car'],1
347267,"['Car', 'Car']",2
347268,"['Motorcycle', 'Car']",2
347269,['Car'],1
347270,"['Car', 'Car']",2
347271,"['Car', 'Car', 'Car', 'Heavy_Vehicles']",4
347272,['Motorcycle'],1
347273,"['Motorcycle', 'Car']",2
347274,"['Motorcycle', 'Car']",2
347275,"['Car', 'Car']",2
347276,['Motorcycle'],1
347277,"['Car', 'Car']",2
347278,"['Car', 'Car', 'Car', 'Car', 'Car']",5
347279,"['Motorcycle', 'Car']",2
347280,"['Car', 'Car', 'Car']",3
347281,"['Car', 'Other']",2
347282,"['Pedalcycle', 'Car']",2
347283,"['Car', 'Car', 'Car']",3
347284,"['Car', 'Car']",2
347285,['Car'],1
347286,"['Car', 'Car']",2
347287,"['Car', 'Car']",2
347288,"['Pedalcycle', 'Car']",2
347289,['Car'],1
347290,"['Pedalcycle', 'Car']",2
347291,"['Car', 'Car']",2
347292,['Motorcycle'],1
347293,['Car'],1
347294,"['Pedalcycle', 'Car']",2
347295,"['Car', 'Car']",2
347296,"['Car', 'Car']",2
347297,"['Car', 'Car']",2
347298,"['Pedalcycle', 'Car']",2
347299,['Car'],1
347300,['Car'],1
347301,"['Car', 'Car']",2
347302,"['Pedalcycle', 'Car']",2
347303,['Heavy_Vehicles'],1
347304,"['Pedalcycle', 'Car']",2
347305,"['Motorcycle', 'Car']",2
347306,"['Motorcycle', 'Car']",2
347307,"['Pedalcycle', 'Other']",2
347308,['Car'],1
347309,"['Motorcycle', 'Car']",2
347310,['Car'],1
347311,['Car'],1
347312,"['Motorcycle', 'Car']",2
347313,"['Pedalcycle', 'Car']",2
347314,['Car'],1
347315,['Pedalcycle'],1
347316,"['Motorcycle', 'Car']",2
347317,['Pedalcycle'],1
347318,"['Car', 'Car']",2
347319,['Car'],1
347320,['Car'],1
347321,"['Car', 'Other']",2
347322,"['Car', 'Car']",2
347323,['Car'],1
347324,['Heavy_Vehicles'],1
347325,['Car'],1
347326,"['Pedalcycle', 'Car', 'Car']",3
347327,['Car'],1
347328,"['Motorcycle', 'Car']",2
347329,['Motorcycle'],1
347330,"['Car', 'Car']",2
347331,"['Car', 'Car']",2
347332,"['Pedalcycle', 'Car']",2
347333,"['Car', 'Car']",2
347334,"['Motorcycle', 'Car', 'Car', 'Car', 'Car']",5
347335,"['Pedalcycle', 'Car']",2
347336,['Car'],1
347337,"['Car', 'Car']",2
347338,"['Motorcycle', 'Car']",2
347339,['Heavy_Vehicles'],1
347340,"['Motorcycle', 'Motorcycle', 'Car']",3
347341,['Car'],1
347342,"['Car', 'Car']",2
347343,['Car'],1
347344,"['Car', 'Car']",2
347345,"['Pedalcycle', 'Car']",2
347346,"['Pedalcycle', 'Car']",2
347347,"['Pedalcycle', 'Car']",2
347348,['Car'],1
347349,"['Car', 'Car']",2
347350,"['Pedalcycle', 'Car']",2
347351,"['Car', 'Car']",2
347352,"['Motorcycle', 'Other']",2
347353,['Car'],1
347354,"['Car', 'Car', 'Car']",3
347355,"['Car', 'Car']",2
347356,"['Pedalcycle', 'Car']",2
347357,"['Car', 'Car']",2
347358,['Car'],1
347359,"['Car', 'Car']",2
347360,"['Car', 'Car']",2
347361,['Pedalcycle'],1
347362,"['Motorcycle', 'Car']",2
347363,"['Car', 'Car']",2
347364,"['Pedalcycle', 'Motorcycle']",2
347365,['Motorcycle'],1
347366,['Car'],1
347367,['Car'],1
347368,['Car'],1
347369,"['Car', 'Car']",2
347370,"['Motorcycle', 'Car']",2
347371,"['Car', 'Heavy_Vehicles']",2
347372,"['Motorcycle', 'Car']",2
347373,"['Pedalcycle', 'Car']",2
347374,"['Car', 'Car', 'Car']",3
347375,['Car'],1
347376,"['Motorcycle', 'Car']",2
347377,"['Car', 'Other']",2
347378,['Motorcycle'],1
347379,['Car'],1
347380,['Car'],1
347381,"['Motorcycle', 'Car']",2
347382,"['Motorcycle', 'Car', 'Car']",3
347383,['Car'],1
347384,"['Pedalcycle', 'Car']",2
347385,"['Car', 'Car']",2
347386,"['Car', 'Car']",2
347387,"['Car', 'Car']",2
347388,['Heavy_Vehicles'],1
347389,['Car'],1
347390,"['Car', 'Car']",2
347391,"['Car', 'Car']",2
347392,"['Car', 'Car']",2
347393,"['Car', 'Car']",2
347394,['Car'],1
347395,"['Car', 'Heavy_Vehicles']",2
347396,"['Car', 'Car']",2
347397,['Car'],1
347398,"['Motorcycle', 'Car']",2
347399,"['Motorcycle', 'Car']",2
347400,['Car'],1
347401,['Heavy_Vehicles'],1
347402,"['Pedalcycle', 'Other']",2
347403,"['Motorcycle', 'Car']",2
347404,"['Car', 'Car']",2
347405,['Car'],1
347406,"['Motorcycle', 'Car']",2
347407,['Car'],1
347408,['Car'],1
347409,['Motorcycle'],1
347410,"['Pedalcycle', 'Car']",2
347411,['Car'],1
347412,"['Car', 'Car', 'Car']",3
347413,['Motorcycle'],1
347414,"['Pedalcycle', 'Car']",2
347415,"['Car', 'Car']",2
347416,['Car'],1
347417,"['Car', 'Car']",2
347418,['Car'],1
347419,['Car'],1
347420,['Car'],1
347421,['Motorcycle'],1
347422,['Car'],1
347423,['Car'],1
347424,['Car'],1
347425,['Car'],1
347426,"['Motorcycle', 'Car']",2
347427,"['Pedalcycle', 'Car']",2
347428,['Car'],1
347429,"['Motorcycle', 'Car']",2
347430,"['Pedalcycle', 'Car']",2
347431,['Motorcycle'],1
347432,['Pedalcycle'],1
347433,['Car'],1
347434,"['Motorcycle', 'Car']",2
347435,"['Pedalcycle', 'Pedalcycle']",2
347436,['Heavy_Vehicles'],1
347437,"['Motorcycle', 'Car']",2
347438,['Car'],1
347439,"['Car', 'Car']",2
347440,['Car'],1
347441,"['Car', 'Car', 'Car']",3
347442,['Motorcycle'],1
347443,"['Motorcycle', 'Car']",2
347444,"['Car', 'Car', 'Car']",3
347445,['Car'],1
347446,['Car'],1
347447,"['Motorcycle', 'Car']",2
347448,['Car'],1
347449,"['Car', 'Car']",2
347450,['Car'],1
347451,"['Pedalcycle', 'Car']",2
347452,"['Car', 'Car', 'Heavy_Vehicles']",3
347453,"['Car', 'Car']",2
347454,"['Pedalcycle', 'Car', 'Car']",3
347455,['Heavy_Vehicles'],1
347456,"['Pedalcycle', 'Car']",2
347457,['Car'],1
347458,"['Pedalcycle', 'Car']",2
347459,"['Car', 'Heavy_Vehicles']",2
347460,"['Pedalcycle', 'Car']",2
347461,['Motorcycle'],1
347462,"['Motorcycle', 'Car']",2
347463,['Car'],1
347464,"['Car', 'Other']",2
347465,['Heavy_Vehicles'],1
347466,['Car'],1
347467,"['Car', 'Car']",2
